prime_key,dataset_id,as_of_date,company_name,followers_count,employees_on_platform,link,industry,date_added,date_update,description,website,entity_id,cusip,isin
1408512,2187403,2017-11-01,"Hilton Grand Vacations",17989,3242,https://www.linkedin.com/company/15163,Hospitality,"2017-11-01 07:57:33+00","2017-11-01 07:57:33+00","There’s something truly unique about Hilton Grand Vacations. The foundation of our culture is about creating memorable experiences and making a positive impact within our industry and the communities in which we live and work. Our Team Members are the driving force behind these efforts. It is their talent, passion, and commitment to our brand that has fueled the success of Hilton Grand Vacations.

Hilton Grand Vacations develops, markets, and operates a system of brand-name, high-quality vacation ownership resorts in highly desirable vacation destinations. Our company also manages and operates two innovative club membership programs: Hilton Grand Vacations Grand Vacations Club® and The Hilton Club®, providing exclusive exchange, leisure travel, and reservation services for more than 250,000 Club Members.

Taking Your Career to New Frontiers
At Hilton Grand Vacations, we are committed to enriching the lives of our Club Members and guests with memorable vacations in some of the world’s most sought-after destinations. Our culture of hospitality also extends to our more than 7,500 Team Members who collectively play an important role in delivering exceptional service, quality accommodations, and positive travel experiences. That’s why we’ve created a workplace that supports growth, opportunity, work-life balance, and respect throughout our Club affiliated properties, sales centers, and corporate offices around the globe.

We offer an extensive array of benefits, from paid time off, travel discounts and bonuses to the best parental leave plans in the business, to attract the most qualified and driven candidates in the industry. As the leader in vacation ownership, we are focused on helping each and every one of our Team Members produce their best work so they can reach their fullest potential.",,,,
1408514,2194124,2017-11-01,"Seattle's Best Coffee",709,143,https://www.linkedin.com/company/1321827,"Marketing and Advertising","2017-11-01 11:22:54+00","2017-11-01 11:22:54+00",,,,,
1408515,2200155,2017-11-01,"2020b LLC",8,1,https://www.linkedin.com/company/1494452,"Capital Markets","2017-11-01 10:30:07+00","2017-11-01 10:30:07+00","Today's exceptional challenges provide us with valuable opportunities for tomorrow.

2020b is a "breakthrough accelerator" that solves five major problems with breakthrough solutions that dramatically improve real estate development, schools in America, clean energy production, charitable giving, and online networking. 

Living

Despite billions of dollars in urban investment, our cities still aren’t livable.  There is a huge demand for the urban lifestyle, but due to increasingly high development costs, most can’t afford it.  2020b has the solution.  Our buildings are the same luxury and the same quality, produced for half the price in half the time.  This is, truly, an industry transformation.

Learning

America’s schools are outdated and unacceptable.  Our students deserve the highest quality schools, and 2020b has the solution.  These state-of-the-art facilities feature the best technology and most refined learning environments – all for half the price.  And best of all, they can be paid for with their energy savings, not more government funding.

Life

Today's wind, solar, and other renewable technologies are too expensive to be a true alternative.  At best, they’re just a supplement.  2020b has the solution.  This breakthrough technology can solve America's energy needs and cut green house gas emissions dramatically and affordably.  And the price of this new energy is less than coal, natural gas, and nuclear.  The industry missed something – something big.  We found it.",,,,
1408516,2196029,2017-11-01,Biomet,47915,3156,https://www.linkedin.com/company/15323,"Medical Devices","2017-11-01 11:19:16+00","2017-11-01 11:19:16+00","Biomet, Inc. is aquired by Zimmer in June 2015. Biomet as a company does not exist anymore.

The new company is called "Zimmer Biomet"​.

Please follow the new company on LinkedIn, Zimmer Biomet.",,,,
1408517,2198909,2017-11-01,"ANN INC (Ann Taylor | LOFT | Lou & Grey)",92557,3649,https://www.linkedin.com/company/157337,Retail,"2017-11-01 07:43:40+00","2017-11-01 07:43:40+00","For more than half a century, we have evolved with the needs of real women who live full, active lives. Our values are her values. We get that a woman expresses herself through what she wears – at work, at home and at play.

To meet her needs, we design pieces for her life and her changing roles to help her look and feel confident and beautiful. We create rich experiences that connect with her wherever she is, inspire her style and simplify her choices.

ANN Associates are committed to and driven by a simple but profound mission – ‘to inspire and connect with our Clients to put their best selves forward every day’. This is evident in our great brands as well as in our commitment to operating our business responsibly and thoughtfully. This commitment means that our Clients can look great and feel great about the clothes they wear, and it means that as a business we are holding ourselves to high standards. It means forging strong partnerships with our suppliers so that products are made ethically. It means investing in new programs and innovation to minimize our impact on the environment. And it means making meaningful contributions to our communities.

Your dream job starts here: http://www.anncareers.com/",,,,
1408518,2202794,2017-11-01,Envivio,3080,89,https://www.linkedin.com/company/13502,Telecommunications,"2017-11-01 10:44:05+00","2017-11-01 10:44:05+00","Envivio makes the world's video content universally enjoyable by all viewers, on any device, across any network, at any time. Our advanced software-based solutions, available on Intel-based appliances or IT blade servers, perform IP-based video encoding/transcoding, processing, packaging, ad insertion and delivery for broadcast TV, HTTP streaming and mobile video services. Envivio products are used by more than 300 of the world's leading telecom, cable and satellite service providers, content owners, terrestrial broadcasters and mobile service operators to deliver high quality video streams to TVs, mobile phones, tablets, gaming systems and PCs serving tens of millions of viewers.

Envivio is headquartered in South San Francisco, California and has offices worldwide including France, China, Singapore and Japan.

Envivio is now part of Ericsson. Together, we become the market number one in media processing software and hardware solutions.’",,,,
1408519,2202307,2017-11-01,NetScaler,309,17,https://www.linkedin.com/company/15481,"Computer Networking","2017-11-01 11:28:31+00","2017-11-01 11:28:31+00",,,,,
1408520,2198854,2017-11-01,"National Presto Industries",388,107,https://www.linkedin.com/company/1556538,"Consumer Goods","2017-11-01 07:43:22+00","2017-11-01 07:43:22+00","National Presto Industries operates in three segments, Housewares/Small Appliance, designs housewares and electrical appliances, Defense Products segment, manufactures mechanical assemblies and Absorbent Products segment manufactures diapers and adult products.",,,,
1408521,2203498,2017-11-01,Bold360,3295,1,https://www.linkedin.com/company/1336553,"Computer Software","2017-11-01 10:48:39+00","2017-11-01 10:48:39+00","Bold360 is an intelligent customer engagement solution that provides businesses with actionable customer insights to efficiently deliver richer and more personalized experiences in real time. Bold360 provides the digital channels and tools needed to engage and support consumers as they seamlessly move across self-service and agent-assisted channels like chat, email, messaging and social, while presenting agents with the full context of those interactions through a single pane of glass. Bold360 improves contact center efficiencies and delivers better customer experiences that build loyalty, advocacy and grow share of wallet. For more information, visit www.bold360.com.",,,,
1408522,2204528,2017-11-01,"OmniAmerican Bank is Now Southside Bank",1163,281,https://www.linkedin.com/company/12847,Banking,"2017-11-01 08:23:08+00","2017-11-01 08:23:08+00","Since 1956, OmniAmerican Bank helped shape the financial landscape of North Texas through an array of commercial, mortgage and personal banking services. As a business and community leader, OmniAmerican Bank built on the proud tradition of almost 60 years of service to neighbors and communities in the North Texas area.  

In December 2014, OmniAmerican Bank merged with Tyler-based Southside Bank, another local community bank, to better meet the needs of our community. Today, Southside Bank is one of the largest community banks in Texas. The partnership gives Southside a significant presence not only in North Texas, but also in East Texas and the Austin area and offers enhanced product offerings, additional lending capacity and greater convenience through more banking locations. To learn more, visit southside.com.",,,,
1408523,2202324,2017-11-01,Onavo,1167,6,https://www.linkedin.com/company/1489429,Internet,"2017-11-01 11:28:38+00","2017-11-01 11:28:38+00","Onavo Insights uses anonymized mobile data aggregated from Onavo's blockbuster apps, enabling Onavo Insights' users to benefit from a powerful combination of mobile data intelligence based on actual mobile usage.

Onavo Insights equips marketers, agencies, developers and publishers with the key, actionable mobile data they need to gain an edge on their competition.

Join leading industry professionals who are optimizing marketing spends, maximizing monetization, sizing up their competition and more with Onavo Insights.

Onavo Insights is a product of Onavo, a privately held company backed by Sequoia Capital, Magma Venture Partners, Horizons Ventures and Motorola Mobility Ventures.",,,,
1408524,2204979,2017-11-01,"Lamar Airports",154,16,https://www.linkedin.com/company/1380652,"Marketing and Advertising","2017-11-01 10:37:29+00","2017-11-01 10:37:29+00","Lamar Airport Advertising integrates traditional advertising with branding, marketing and sponsorship packages for optimum exposure in an airport environment. Our sponsored traveler amenities, use of emerging technologies and creative thinking move our clients to "center stage"​ in today's new era of airport advertising.

A division of Lamar Advertising, the company is headquartered in Las Vegas, Nevada, with offices in Portland, Salt Lake City, Burbank/Los Angeles, and Phoenix. We bring a fresh and exciting vision to our clients'​ message or product every day, working towards the ROI that makes a program successful.",,,,
1408525,2206934,2017-11-01,"Lincoln Financial Network",1794,1662,https://www.linkedin.com/company/15184937,"Financial Services","2017-11-01 10:48:48+00","2017-11-01 10:48:48+00","Lincoln Financial Network is dedicated to empowering your delivery of the most independent, comprehensive financial advice. 

We partner in an independent relationship with a culture built to support the advice you give to clients – estate planning, retirement income, generational wealth, business owner planning, and investment management programs. Supported by our integrated AdviceNext technology to efficiently build and manage your practices, choose from a full menu of affiliation and compensation options to run your independent business your way.

To learn more about Lincoln Financial Network, visit www.JoinLFN.com or call 866-536-6630.



CRN-1591897-091316",,,,
1408527,2207109,2017-11-01,YaWah.com,3,2,https://www.linkedin.com/company/156703,"Computer Software","2017-11-01 10:49:58+00","2017-11-01 10:49:58+00",,,,,
1408528,2225111,2017-11-01,"Boston Micromachines Corp",627,18,https://www.linkedin.com/company/151482,"Electrical/Electronic Manufacturing","2017-11-01 11:12:08+00","2017-11-01 11:12:08+00","Founded in 1999, Boston Micromachines Corporation (BMC) is the leading provider of advanced microelectromechanical systems (MEMS) - based mirror products and has expertise in the design of adaptive optics systems.  By applying wavefront correction to produce high resolution images, BMC devices can be used for imaging biological tissue and the human retina and to enhance images blurred by the earth's atmosphere. 

The company’s suite of award-winning compact DM products is the most cost-effective, highest performance mirrors in the market today.  They are widely used to drive scientific discovery in astronomy, laser beam shaping, microscopy, vision science, and support a variety of defense applications. Customers include NASA, UC Berkeley, Lockheed Martin and Boston University.   

Located in Cambridge, MA, BMC is privately held and offers custom-designed manufacturing services in addition to its portfolio of standard DM products.  

For more information on BMC, please visit www.bostonmicromachines.com.",,,,
1408529,2236363,2017-11-01,KOLN/KGIN-TV,194,54,https://www.linkedin.com/company/1299974,"Broadcast Media","2017-11-01 07:55:55+00","2017-11-01 07:55:55+00",,,,,
1408530,2217526,2017-11-01,"Jacobsen, A Textron Company",3579,201,https://www.linkedin.com/company/1521460,Machinery,"2017-11-01 10:41:49+00","2017-11-01 10:41:49+00","Jacobsen®, A Textron Company is committed to providing high-quality turf equipment to customers around the world.  Under the Jacobsen and Ransomes Jacobsen brands, we produce walk behind reel mowers and small and large area reel and rotary mowers, as well as utility vehicles, sprayers and aerators.  We engineer our products to meet the needs of today's grounds care professionals by asking for and listening to their feedback throughout the product lifecycle.  Jacobsen provides dedicated support and conducts rigorous testing for quality and reliability.  You will find Jacobsen equipment at the finest golf courses and sports facilities world-wide.

Headquartered in Charlotte, NC, we market and sell Jacobsen products all over the world through an extensive distribution network and our sister company Ransomes Jacobsen, in the UK.  Our skilled teams are trained to provide quality service and support for every machine we sell.  We even have our own training facility, Jacobsen University, which provides service training for customers and dealers.",,,,
1408531,2244617,2017-11-01,VacationHomeRentals.com,348,16,https://www.linkedin.com/company/1468571,Internet,"2017-11-01 07:51:21+00","2017-11-01 07:51:21+00","VacationHomeRentals.com is the largest independently owned vacation rental site in North America, offering more than 14,000 properties and generating over 10 million visitors per year.  Founded in 2004 and headquartered in Newburyport, Massachusetts.  Acquired by TripAdvisor, Inc. (NASDAQ: TRIP)",,,,
1408532,2247329,2017-11-01,"Wipro Consulting",68283,1861,https://www.linkedin.com/company/1314,"Management Consulting","2017-11-01 09:01:20+00","2017-11-01 09:01:20+00","New technologies and business models are forcing companies to radically change for a digital, customer-first world. As an agile, hands-on consulting partner, we help our clients respond to this new world order at a pace and scale aligned to their transformation objectives: from operations to technologies to people. 

Global Fortune 500 clients work with us because we deliver integrated strategy, digital, and domain expertise, applying analytics and insights to help clients find hidden value. With a strong heritage of innovation and entrepreneurship in technology services, we help clients leverage the potential from digital technologies like AI, automation, and Cloud. Our large global team of consultants work flexibly to deliver transformation, be it commercial models, advisory or end-to-end execution. 

We are ranked among the Top 20 Consulting firms for IT Operations Consulting by Vault.com, and named a Leader by global analyst firms for digital transformation strategy and consulting.

Wipro's Consulting practice is a division of Wipro Ltd (NYSE: WIT), a leading Information Technology, Consulting and Business Process Services company. 

",,,,
1408533,2249366,2017-11-01,Gracenote,11491,1319,https://www.linkedin.com/company/14918,Entertainment,"2017-11-01 10:02:12+00","2017-11-01 10:02:12+00","Gracenote, a Nielsen company, is the world leader in entertainment data and services.  Whether you know it or not, Gracenote plays a big role in your digital lifestyle, powering the most popular music, movie and TV, and sports services on the planet.

At its core, Gracenote helps connect people with the digital entertainment they love.  We do this by offering the largest database for music, sports, movies and TV shows, and creating best in class services and technologies, all on a highly scalable platform. 

Gracenote was acquired by Nielsen in 2017 and now has 1,800 employees working in more than 25 locations around the world including Los Angeles, Queensbury, Sao Paulo, Amsterdam, Munich, Mumbai, Sydney, Seoul and Tokyo.  Our worldwide headquarters are in Emeryville, Calif.  For more information, visit www.gracenote.com.",,,,
1408534,2215609,2017-11-01,"ING U.S. (now Voya Financial)",4602,0,https://www.linkedin.com/company/1519731,"Financial Services","2017-11-01 10:54:34+00","2017-11-01 10:54:34+00","The ING U.S. page will be discontinued effective immediately and will have no new posts.  

We encourage followers to follow us at Voya Financial at the address below. 

Please note that the new p",,,,
1408535,2253080,2017-11-01,"The Daily Telegram",59,44,https://www.linkedin.com/company/1347385,"Graphic Design","2017-11-01 07:44:25+00","2017-11-01 07:44:25+00",,,,,
1408536,2253358,2017-11-01,"AngloGold Ashanti",141184,8556,https://www.linkedin.com/company/15560,"Mining & Metals","2017-11-01 09:43:51+00","2017-11-01 09:43:51+00","AngloGold Limited was founded in June 1998 with the consolidation of the gold mining interests of Anglo American plc. AngloGold Ashanti Limited, as the company exists today, was formed on 26 April 2004 following the business combination between AngloGold and Ashanti Goldfields Company Limited.

AngloGold Ashanti has a portfolio of many assets and differing ore body types in key gold producing regions. The company’s 19 operations are located in nine countries (Argentina, Brazil, Colombia, Australia, Ghana, Guinea, Mali, Tanzania and South Africa), and are supported by extensive exploration activities. The operations are run as four distinct regions - Southern Africa, Continental Africa, Australasia and The Americas.

AngloGold Ashanti’s primary listing is on the JSE Limited in Johannesburg. It is also listed on the stock exchanges in New York, Australia and Ghana.

The company is well positioned for future growth through substantial greenfields and brownfields exploration project pipelines. AngloGold Ashanti’s track record of exploration discoveries compares favourably with its peer group: it has recorded five major finds since 2003, including in Colombia, Brazil, Australia and the Democratic Republic of the Congo (DRC).",,,,
1408537,2255192,2017-11-01,"Commoonwealth Land Title Insurance Company",35,39,https://www.linkedin.com/company/1287084,"Law Practice","2017-11-01 08:10:58+00","2017-11-01 08:10:58+00",,,,,
1408538,2255503,2017-11-01,"Tata Consultancy Services",1450386,347122,https://www.linkedin.com/company/1353,"Information Technology and Services","2017-11-01 08:13:02+00","2017-11-01 08:13:02+00","Tata Consultancy Services is an IT services, consulting and business solutions organization that delivers real results to global business, ensuring a level of certainty no other firm can match. TCS offers a consulting-led, integrated portfolio of  IT,  BPS,  infrastructure,  engineering and assurance services. This is delivered through its unique Global Network Delivery Model™, recognized as the benchmark of excellence in software development. A part of the Tata group, India’s largest industrial conglomerate, TCS has over 389,000 of the world’s best-trained consultants in 46 countries. The company generated consolidated revenues of US $17.6 billion for year ended March 31, 2017 and is listed on the BSE (formerly Bombay Stock Exchange) and the NSE (National Stock Exchange) in India. For more information, visit us at www.tcs.com",,,,
1408539,2257002,2017-11-01,"Sophia Learning",1223,24,https://www.linkedin.com/company/1326844,E-Learning,"2017-11-01 08:10:07+00","2017-11-01 08:10:07+00","Sophia is a social teaching and learning application that makes free, credible academic content available to anyone at anytime. It is a mission-driven organization that aims to break traditional cost and access barriers to post-secondary degree attainment. For more information, go to www.sophia.org.",,,,
1408540,2257189,2017-11-01,"turnstone, a Steelcase brand.",1807,26,https://www.linkedin.com/company/1537474,Furniture,"2017-11-01 09:56:13+00","2017-11-01 09:56:13+00","turnstone  - (a Steelcase brand)

Turnstone believes exceptional workplaces inspire exceptional results. We combine modern office furniture and design planning services to create solutions for entrepreneurs, intrapreneurs and innovative companies ready to make their space matter.

Website: http://www.myturnstone.com",,,,
1408541,2258672,2017-11-01,"Sysco Montana",136,64,https://www.linkedin.com/company/1298541,"Food & Beverages","2017-11-01 07:49:15+00","2017-11-01 07:49:15+00","Sysco Montana is a broadline foodservice distributor servicing all aspects of the foodservice/hospitality industry.  We are committed to quality, value, and safety within our supply chain, and rely on our marketing associates to act as consultants and partners to our accounts.",,,,
1408542,2259599,2017-11-01,"Harvard Bioscience",2714,137,https://www.linkedin.com/company/1529361,Biotechnology,"2017-11-01 09:08:45+00","2017-11-01 09:08:45+00","Harvard Bioscience is a global developer, manufacturer and marketer of a broad range of specialized products, primarily apparatus and scientific instruments used to advance life science research at pharmaceutical and biotechnology companies, universities and government laboratories worldwide. We sell our products to thousands of researchers in over 100 countries through our full-line catalog (and various other specialty catalogs), our websites, and through distributors, including GE Healthcare, Thermo Fisher Scientific Inc., and VWR. We have sales and manufacturing operations in the United States, the United Kingdom, Germany, and Spain and sales facilities in France and Canada.",,,,
1408543,2260226,2017-11-01,Alveolus,30,10,https://www.linkedin.com/company/139106,"Medical Devices","2017-11-01 11:33:21+00","2017-11-01 11:33:21+00",,,,,
1408544,2264037,2017-11-01,"IntruGuard Devices",18,2,https://www.linkedin.com/company/144786,"Computer & Network Security","2017-11-01 12:09:14+00","2017-11-01 12:09:14+00","IntruGuard is a leading supplier of Network Behavior Analysis (NBA) Systems for e-tailers, webhosts, social networking sites, Service Providers and Enterprise Data Centers. These NBA systems provide granular real time network traffic visibility and provide automatic protection against targeted Distributed Denial of Service (DDoS) attacks. These systems are vital in network security infrastructure of any service provider or enterprise data center network to ensure smooth network operation, full legitimate use of bandwidth and improve network utilization.

Key Customers include E-commerce vendors, Web-hosting companies with large web-farms and large number of customers, Internet Service Providers, Security solution vendors with Internet e-commerce and policy/signature update servers on the Internet, Social networking companies, E-commerce companies and Financial institutions, Media, K-12 and other academic institutions, Internet Gaming Kiosks,  Software as a Service (SaaS) vendors.",,,,
1408545,2260474,2017-11-01,Measurisk,9,1,https://www.linkedin.com/company/1379226,"Financial Services","2017-11-01 11:34:56+00","2017-11-01 11:34:56+00",,,,,
1408546,2261861,2017-11-01,"Bison Coach - A Navistar Company",56,13,https://www.linkedin.com/company/1321155,"Consumer Goods","2017-11-01 10:16:59+00","2017-11-01 10:16:59+00",,,,,
1408547,2261883,2017-11-01,"Charlotte Motor Speedway",2660,269,https://www.linkedin.com/company/1321497,Sports,"2017-11-01 10:17:07+00","2017-11-01 10:17:07+00","Charlotte Motor Speedway is the only place in the world where fans in town for a race at the premier 1.5-mile superspeedway can visit race team shops and check out the sport’s history at the NASCAR Hall of Fame.

For more than 50 years, Charlotte Motor Speedway has set the standard for motorsports entertainment for fans of all ages.

Charlotte Motor Speedway is the only race vacation destination where fans can immerse themselves in the heart of NASCAR country. Visitors can attend one-of-a-kind race spectacles such as the Coca-Cola 600, NASCAR Sprint All-Star Race and Bank of America 500; take behind-the-scenes speedway and race shop tours; explore the new NASCAR Hall of Fame; and drive an 800-horsepower stock car.

Charlotte Motor Speedway, zMAX Dragway and The Dirt Track at Charlotte host international NASCAR, NHRA and World of Outlaw events; gigantic AutoFairs, grassroots Legend Car and street legal drag racing, monster trucks and one of the world’s largest drive-through holiday light shows, Carolina Christmas. There’s entertainment for every thrill-seeker!

Through every event and every decade, Charlotte Motor Speedway puts FANS FIRST with a never-ending commitment to enhance the fan experience. That tradition continues with unmatched value through affordable season tickets, the world’s largest HDTV and more opportunities for you to see your favorite drivers. Make memories with us at The Greatest Place to See the Race!",,,,
1408548,2266877,2017-11-01,"Dillards dept store",2917,1403,https://www.linkedin.com/company/1375995,"Apparel & Fashion","2017-11-01 12:27:44+00","2017-11-01 12:27:44+00","A department store specializing in customer service. We carry  upper mid-priced fashion and apparel.
You will recognize names such as Ralph Lauren, Jones of NY, Jessica Simpson & Reba.  They carry high end handbags such as Michael Kors, Coach and  Dooney & Bourke to name a few.  The cosmetics department carries just about every brand you could desire, including MAC and Bobbie Brown.",,,,
1408549,2263999,2017-11-01,"Glacier Park, Inc.",1390,106,https://www.linkedin.com/company/1454439,Hospitality,"2017-11-01 12:08:58+00","2017-11-01 12:08:58+00","Glacier Park, Inc. is an independent hotel operator providing Lodging, Dining, and Retail services to guests at Glacier Park Lodge in East Glacier Park, Montana, St. Mary Lodge & Resort in St. Mary, Montana, West Glacier Village Properties in West Glacier, Montana, Apgar Village Inn, Cedar Tree Gift Shop, and Motel Lake McDonald in Glacier National Park, Prince of Wales Hotel in Waterton Lakes National Park, Alberta, and Grouse Mountain Lodge in Whitefish, Montana.

Glacier Park, Inc. gateway and park properties operate seasonally May - September; while Grouse Mountain Lodge operates on a year-round basis.",,,,
1408551,2266926,2017-11-01,"Attune Foods, LLC",812,93,https://www.linkedin.com/company/137730,"Food & Beverages","2017-11-01 12:28:01+00","2017-11-01 12:28:01+00","Attune Foods, a division of Post Holdings, Inc., is a dynamic division which has continued to grow with a strong emphasis in cereal and private label. At Attune Foods, we make foods you can feel about feeding the whole family including Uncle Sam high fiber cereal, Erewhon organic gluten-free cereals, attune probiotic chocolate bars, Peace cereals, Sweet Home Farm Granola, Willamette Valley Granola and Golden Temple Bulk Granola.

We believe what matters most is what's inside. We make our foods from simple ingredients, simply made.

To view all our open positions, please visit http://attunecareers.com and apply!",,,,
1408553,2268666,2017-11-01,"White Mountains Capital",488,35,https://www.linkedin.com/company/149726,Insurance,"2017-11-01 12:31:17+00","2017-11-01 12:31:17+00","White Mountains Insurance Group, Ltd. (White Mountains or the Company) is a financial services holding company with primary business interests in property and casualty insurance and reinsurance. The Company's corporate headquarters and its registered office are located in Hamilton, Bermuda and its principal executive office is located in Hanover, New Hampshire.",,,,
1408554,2269532,2017-11-01,"USANA Australia New Zealand",565,77,https://www.linkedin.com/company/1512479,"Health, Wellness and Fitness","2017-11-01 11:52:46+00","2017-11-01 11:52:46+00","Founded in 1992 by microbiologist and immunologist Dr. Myron Wentz, USANA Health Sciences is a science-based company that develops scientifically advanced nutritional, personal care and weight management products, with worldwide distribution through network marketing.  USANA has 1500 staff (more than 60 scientists on site) and having on-site laboratories and facilities. USANA currently operates in 19 markets worldwide and to over 50,000 associates and customers in Australia.",,,,
1408555,2275000,2017-11-01,"Detroit Free Press",3121,265,https://www.linkedin.com/company/13687,Internet,"2017-11-01 12:38:23+00","2017-11-01 12:38:23+00","The Detroit Free Press is the oldest company in the State of Michigan, yet publishes new content as it is happening.

We do that with the largest newsgathering staff in the state and some of the best technology for gathering and posting text, photos and video.

One of the Free Press' first editorial campaigns was for Michigan to become a state, which it did in 1837.

The Free Press pioneered regular Sunday publication, a women's section and a European edition.

The Detroit Free Press is the largest daily newspaper in Detroit, Michigan. It is sometimes informally referred to as the "Freep." Some still refer to it locally as "The Friendly" -- a slogan from an ad campaign in the '70s.

The Free Press is owned by Gannett and has received eight Pulitzer Prizes.",,,,
1408556,2275468,2017-11-01,"Meus Pedidos",3636,82,https://www.linkedin.com/company/1288173,"Computer Software","2017-11-01 11:52:32+00","2017-11-01 11:52:32+00","Somos uma empresa focada no design e desenvolvimento de produtos simples e fáceis de usar.
Entendemos o valor de soluções simples e focadas totalmente na experiência do usuário.

Não usamos jargão "corporativo"​, e nos recusamos a falar de nossa empresa em terceira pessoa.",,,,
1408557,2275683,2017-11-01,"Brooks Life Science Systems",1871,824,https://www.linkedin.com/company/13232,Research,"2017-11-01 11:53:57+00","2017-11-01 11:53:57+00","The global leader in automated sample management for drug discovery and biostorage applications. Part of Brooks Automation (Nasdaq:BRKS) the Company provides unparalleled experience in automated compound, biological storage and sample processing solutions. Suppliers of the first automated, compound, DNA and also -80°C stores, Brooks understands the importance of sample integrity and provides a comprehensive range of solutions from ambient to -80°C.  With the largest installed base, over 230 stores, Brooks’ systems manage over 1 billion samples worldwide. Complementary benchtop products for volume & precipitate detection, tube & vial handling, REMP, Matri & Aurora consumables are also available. 

www.brooks.com/lifescience",,,,
1408558,2275875,2017-11-01,"Owners Direct",613,108,https://www.linkedin.com/company/1281389,Internet,"2017-11-01 11:55:15+00","2017-11-01 11:55:15+00","Owners Direct specialises in advertising privately owned holiday accommodation direct from the owner. We have advertised holiday properties since 1997 and on our web site you will find over 50,000 villas, apartments, chalets, farmhouses and cottages - all types of holiday accommodation in countries throughout the world.

Properties can be rented for variable stays depending on the Owner - from a weekend break through to a long term let. We have seen enormous growth in recent years and are delighted to report that, we yet again feature in top 10 for Best Villa Rental Companies category in the Conde Nast Readers Travel Awards.

In August 2007 Owners Direct became part of HomeAway Inc. which owns the largest holiday websites in the US and Europe. We continue to operate as a separate brand from our offices in London.",,,,
1408559,2278993,2017-11-01,"Providence & Worcester Railroad Company",330,41,https://www.linkedin.com/company/1292016,Transportation/Trucking/Railroad,"2017-11-01 12:47:15+00","2017-11-01 12:47:15+00","The Providence and Worcester Railroad Company is a Class II regional railroad operating in CT, MA, NY, VT, and RI.  The Company interchanges freight traffic with CSXT at Worcester, MA and New Haven, CT; with Pan Am Railways at Worcester, MA; with Pan Am Southern and Norfolk Southern at Gardner, MA; with New England Central Railroad and Canadian Pacific Railway at Willimantic, CT; with the New York and Atlantic Railroad at Fresh Pond (Queens), NY; with the Connecticut Southern Railroad at Hartford, CT; and with Canadian National Railway at East Alburgh, VT.  It operates four classification yards in Worcester, MA, Cumberland, RI, and Plainfield and New Haven, CT.  The Worcester, MA and Plainfield, CT locations also house equipment maintenance facilities.

The Company transports a wide variety of commodities for its approximately 140 customers, including automobiles, construction aggregates, iron and steel products, chemicals, lumber, scrap metals, plastic resins, cement, coal, ethanol, construction and demolition debris, and processed foods and edible foodstuffs.

By agreement with a private operator, the Company also serves an approved customs-bonded intermodal yard in Worcester, MA, primarily for the movement of container traffic from the Far East destined for points in New England.  Several major container shipping lines utilize double-stack train service through this terminal.",,,,
1408560,2276619,2017-11-01,"Navios Maritime Acquisition Corporation",1379,45,https://www.linkedin.com/company/1505656,"Oil & Energy","2017-11-01 11:56:36+00","2017-11-01 11:56:36+00","Navios Maritime Acquisition Corporation (“Navios Acquisition”) is an owner and operator of tanker vessels focusing in the transportation of petroleum products (clean and dirty) and bulk liquid chemicals. The Company is publicly traded on the New York Stock Exchange under the ticker “NNA”.",,,,
1408561,2280784,2017-11-01,"ESCO Technologies",368,92,https://www.linkedin.com/company/135338,Utilities,"2017-11-01 12:01:49+00","2017-11-01 12:01:49+00",,,,,
1408562,2283125,2017-11-01,"Farm Bureau Financial Group",100,38,https://www.linkedin.com/company/1310288,Insurance,"2017-11-01 12:36:05+00","2017-11-01 12:36:05+00",,,,,
1408564,2284405,2017-11-01,"Fisher Healthcare",462,0,https://www.linkedin.com/company/15236971,"Hospital & Health Care","2017-11-01 12:47:25+00","2017-11-01 12:47:25+00","Impacting the health of your patients and organizations. A Thermo Fisher Scientific brand.",,,,
1408566,2286269,2017-11-01,"Legacy Reserves Operating LP",767,180,https://www.linkedin.com/company/1485444,"Oil & Energy","2017-11-01 12:21:33+00","2017-11-01 12:21:33+00","Legacy Reserves LP is a master limited partnership headquartered in Midland, Texas, focused on the acquisition and development of oil and natural gas properties primarily located in the Permian Basin, Mid-Continent and Rocky Mountain regions of the United States.",,,,
1408567,2288436,2017-11-01,WROR,12,1,https://www.linkedin.com/company/1506532,"Broadcast Media","2017-11-01 12:04:12+00","2017-11-01 12:04:12+00",,,,,
1408568,2292193,2017-11-01,"BioFuel Energy",758,55,https://www.linkedin.com/company/156785,"Renewables & Environment","2017-11-01 12:15:52+00","2017-11-01 12:15:52+00","BioFuel Energy is a publicly traded company (NASDAQ: BIOF) whose goal is to become one of the leading ethanol producers in the United States. Headquartered in Denver, Colorado, the company is currently starting up large-scale ethanol production facilities in Fairmont, Minnesota and Wood River, Nebraska.
These initial plants are expected to produce 230 mgy of fuel grade ethanol and 720,000 tons of dried distillers grains annually.
BioFuel Energy enjoys a strong commercial relationship with Cargill, Inc., one of the world’s leading agricultural concerns. Cargill will play a key role in many of the core operational aspects of the business, including corn procurement, ethanol distribution and by-product sales.
BioFuel Energy is managed by a seasoned group of executives with a deep experience in the energy field. It is backed by a prominent group of institutional investors.",,,,
