prime_key,dataset_id,time,username,checkins,has_added_app,were_here_count,likes,talking_about_count,facebook_id,date_added,date_updated,entity_id,cusip,isin
1757059,984387,"2017-04-05 04:00:00+00",agoda,0,f,0,1474132,54259,159632516873,"2017-04-06 01:33:10.276076+00","2017-04-06 01:33:10.276124+00",,,
1757076,984984,"2017-04-05 04:00:00+00",NYSE,87784,f,87784,190320,3032,103155091022,"2017-04-06 01:34:42.499855+00","2017-04-06 01:34:42.499875+00",,,
1757128,979020,"2017-04-05 04:00:00+00",ChristmasTreeShopsandThat,514,f,0,159392,2279,277434952273050,"2017-04-06 01:21:10.530102+00","2017-04-06 01:21:10.530122+00",,,
1757176,978196,"2017-04-05 04:00:00+00",Biondvax,7,f,0,88,57,141896559328916,"2017-04-06 01:18:56.561271+00","2017-04-06 01:18:56.561291+00",,,
1758366,987903,"2017-04-05 04:00:00+00",phenomself,3,f,0,2264,6,191641057632512,"2017-04-06 01:42:15.087516+00","2017-04-06 01:42:15.087536+00",,,
1758568,988017,"2017-04-05 04:00:00+00",sunrun,108,f,108,22126,945,334483838309,"2017-04-06 01:42:35.172948+00","2017-04-06 01:42:35.17297+00",,,
1758670,988903,"2017-04-05 04:00:00+00",TownsquareMedia,59,f,0,4311,17,188290117867901,"2017-04-06 01:44:21.651554+00","2017-04-06 01:44:21.651574+00",,,
1758713,986463,"2017-04-05 04:00:00+00",redfin,0,f,0,333647,3690,6997803635,"2017-04-06 01:39:17.705046+00","2017-04-06 01:39:17.705068+00",,,
1759000,985978,"2017-04-05 04:00:00+00",pluralsight,728,f,728,917299,10547,121095851178,"2017-04-06 01:36:57.000449+00","2017-04-06 01:36:57.000471+00",,,
1759018,985235,"2017-04-05 04:00:00+00",oliverwyman,16,f,16,10235,82,52481863310,"2017-04-06 01:35:29.126711+00","2017-04-06 01:35:29.126731+00",,,
1759482,1012062,"2017-04-06 04:00:00+00",EmersonCorporate,27,f,0,50383,572,204355349607560,"2017-04-07 10:35:02.204273+00","2017-04-07 10:35:02.204316+00",,,
1759492,1012289,"2017-04-06 04:00:00+00",EniItalia,194,f,0,179963,486,1460776114216962,"2017-04-07 10:36:57.119052+00","2017-04-07 10:36:57.119095+00",,,
1759721,1034290,"2017-04-06 04:00:00+00",ShilohIndustries,0,f,0,560,8,156077971165968,"2017-04-07 11:30:24.747235+00","2017-04-07 11:30:24.747277+00",,,
1759816,1003664,"2017-04-06 04:00:00+00",BMOHarrisBank,1236,f,10577,77475,3412,201470373308396,"2017-04-07 10:18:01.215843+00","2017-04-07 10:18:01.215881+00",,,
1759882,1015936,"2017-04-06 04:00:00+00",Prudential,0,f,0,515507,5868,325258190922530,"2017-04-07 10:45:33.671267+00","2017-04-07 10:45:33.671288+00",,,
1760058,1009385,"2017-04-06 04:00:00+00",DealerRater,8,f,8,6519,48,51282557055,"2017-04-07 10:29:43.926972+00","2017-04-07 10:29:43.927017+00",,,
1760083,1030651,"2017-04-06 04:00:00+00",openshift,0,f,0,15290,27,255161964526549,"2017-04-07 11:20:38.482966+00","2017-04-07 11:20:38.48301+00",,,
1760097,1030534,"2017-04-06 04:00:00+00",onstar,0,f,0,646897,20603,60912599629,"2017-04-07 11:20:24.839757+00","2017-04-07 11:20:24.8398+00",,,
1760149,1000485,"2017-04-06 04:00:00+00",Zscaler,101,f,0,1928,25,334328519719,"2017-04-07 10:11:15.686375+00","2017-04-07 10:11:15.686394+00",,,
1760152,1000481,"2017-04-06 04:00:00+00",Nutanix,1373,f,1373,33107,914,298016495768,"2017-04-07 10:11:15.633383+00","2017-04-07 10:11:15.633402+00",,,
1760166,997455,"2017-04-06 04:00:00+00",SimulationsPlus,2,f,2,51,1,523320317716519,"2017-04-07 08:38:53.244884+00","2017-04-07 08:38:53.244925+00",,,
1760238,1009345,"2017-04-06 04:00:00+00",DeutscheBank,780,f,0,116353,2030,115816835104562,"2017-04-07 10:29:39.570656+00","2017-04-07 10:29:39.570696+00",,,
1760399,997453,"2017-04-06 04:00:00+00",inpixon,0,f,0,25,3,650974061771771,"2017-04-07 08:19:08.104148+00","2017-04-07 08:19:08.104169+00",,,
1760498,997457,"2017-04-06 04:00:00+00",TaylorDevices,5,f,5,116,6,724061611078028,"2017-04-07 08:41:56.311249+00","2017-04-07 08:41:56.311298+00",,,
1760519,1045005,"2017-04-06 04:00:00+00",duke.energy,1854,f,0,173536,9135,702317053131576,"2017-04-07 11:52:49.099138+00","2017-04-07 11:52:49.099179+00",,,
1760646,1000081,"2017-04-06 04:00:00+00",AmericanAddictionCenters,304,f,304,19792,495,403540119708360,"2017-04-07 10:10:31.782193+00","2017-04-07 10:10:31.782233+00",,,
1760669,1024041,"2017-04-06 04:00:00+00",LeicaMicrosystems,4,f,0,5979,52,135295379871866,"2017-04-07 11:01:02.57903+00","2017-04-07 11:01:02.579071+00",,,
1760676,1039622,"2017-04-06 04:00:00+00",sppluscorp,7,f,20,449,1,428095050694691,"2017-04-07 11:42:09.596189+00","2017-04-07 11:42:09.596228+00",,,
1760739,1044953,"2017-04-06 04:00:00+00",ryanair,7876,f,7876,1721432,37856,612861008745063,"2017-04-07 11:52:47.020394+00","2017-04-07 11:52:47.020452+00",,,
1760833,1012601,"2017-04-06 04:00:00+00",eskocompany,553,f,553,5304,97,330308136990050,"2017-04-07 10:37:41.337914+00","2017-04-07 10:37:41.33796+00",,,
1760837,1014695,"2017-04-06 04:00:00+00",ForeScoutTechnologies,101,f,101,2471,34,130424630326034,"2017-04-07 10:42:18.150186+00","2017-04-07 10:42:18.150208+00",,,
1760969,1008169,"2017-04-06 04:00:00+00",coupasoftware,258,f,0,1378,22,52747929790,"2017-04-07 10:27:22.069068+00","2017-04-07 10:27:22.06909+00",,,
1760979,1016384,"2017-04-06 04:00:00+00",gmc,0,f,0,1807320,17370,5353808700,"2017-04-07 10:46:21.274051+00","2017-04-07 10:46:21.274088+00",,,
1761122,1006167,"2017-04-06 04:00:00+00",chevrolet,2,f,18196,18084736,29755,77589292295,"2017-04-07 10:23:43.857801+00","2017-04-07 10:23:43.857821+00",,,
1761162,1034964,"2017-04-06 04:00:00+00",RevolutionLighting,1,f,1,233,19,755305984589424,"2017-04-07 11:31:48.790195+00","2017-04-07 11:31:48.790216+00",,,
1761163,1041915,"2017-04-06 04:00:00+00",TheTelegram,486,f,486,47267,8805,26059305669,"2017-04-07 11:46:43.872525+00","2017-04-07 11:46:43.872566+00",,,
1761580,997458,"2017-04-06 04:00:00+00",Tecogen,2,f,2,110,0,221647507882055,"2017-04-07 08:42:16.097806+00","2017-04-07 08:42:16.097825+00",,,
1761671,1003187,"2017-04-06 04:00:00+00",carbonblackinc,71,f,71,19092,68,148826431855228,"2017-04-07 10:17:04.075153+00","2017-04-07 10:17:04.075172+00",,,
1761729,1017071,"2017-04-06 04:00:00+00",GrooveBook,0,f,0,116163,363,338854369544048,"2017-04-07 10:47:37.991979+00","2017-04-07 10:47:37.992021+00",,,
1761730,1017198,"2017-04-06 04:00:00+00",gsdm,6692,f,6692,11356,51,20397925063,"2017-04-07 10:47:53.145918+00","2017-04-07 10:47:53.145963+00",,,
1761770,1016214,"2017-04-06 04:00:00+00",GTTCommunications,0,f,0,211,38,1085578094808826,"2017-04-07 10:46:07.594777+00","2017-04-07 10:46:07.594817+00",,,
1761863,1031954,"2017-04-06 04:00:00+00",penumbraincmedtech,54,f,54,410,13,1184028704989804,"2017-04-07 11:23:39.779441+00","2017-04-07 11:23:39.779462+00",,,
1761872,1033001,"2017-04-06 04:00:00+00",PorterNovelliPR,131,f,131,5404,60,5770119081,"2017-04-07 11:26:18.158265+00","2017-04-07 11:26:18.158305+00",,,
1761900,1033140,"2017-04-06 04:00:00+00",PRACareers,0,f,0,484,37,220243204691837,"2017-04-07 11:26:32.620563+00","2017-04-07 11:26:32.620584+00",,,
1761918,1035882,"2017-04-06 04:00:00+00",rbc,14,f,0,419814,12974,205757452769482,"2017-04-07 11:33:24.405291+00","2017-04-07 11:33:24.405334+00",,,
1761973,1015489,"2017-04-06 04:00:00+00",godigitalmarketing,1051,f,1051,9942,13,101084376599885,"2017-04-07 10:44:21.251666+00","2017-04-07 10:44:21.251687+00",,,
1762009,1005373,"2017-04-06 04:00:00+00",Carquestautoparts,173,f,7259,16941,108,120728009724,"2017-04-07 10:22:00.0993+00","2017-04-07 10:22:00.099341+00",,,
1762047,997461,"2017-04-06 04:00:00+00",TorchlightEnergy,0,f,0,462,3,181151891899181,"2017-04-07 08:42:58.491063+00","2017-04-07 08:42:58.491106+00",,,
1762098,1034079,"2017-04-06 04:00:00+00",TheOfficialQSL,0,f,1838316,54813,600,177887327930,"2017-04-07 11:29:51.328649+00","2017-04-07 11:29:51.32867+00",,,
1762138,1030399,"2017-04-06 04:00:00+00",OneKingsLane,25,f,0,638729,1071,51456368499,"2017-04-07 11:20:08.661755+00","2017-04-07 11:20:08.661795+00",,,
1762139,1030164,"2017-04-06 04:00:00+00",ofakind,0,f,0,29028,303,139924062718103,"2017-04-07 11:19:28.69905+00","2017-04-07 11:19:28.699102+00",,,
1762174,1017378,"2017-04-06 04:00:00+00",HachCompany,126,f,126,2336,56,131242596917974,"2017-04-07 10:48:18.540494+00","2017-04-07 10:48:18.540537+00",,,
1762278,1004463,"2017-04-06 04:00:00+00",Buick,0,f,0,742618,14889,75764238259,"2017-04-07 10:19:44.47928+00","2017-04-07 10:19:44.479323+00",,,
1762290,1002177,"2017-04-06 04:00:00+00",itau,0,f,0,8677019,376734,194421643940842,"2017-04-07 10:14:50.536559+00","2017-04-07 10:14:50.536601+00",,,
1762306,1000688,"2017-04-06 04:00:00+00",a10networks,336,f,336,6287,31,133959183559,"2017-04-07 10:11:51.344932+00","2017-04-07 10:11:51.344972+00",,,
1762358,1005805,"2017-04-06 04:00:00+00",CentricTV,0,f,0,805342,7997,151745408982,"2017-04-07 10:23:04.871024+00","2017-04-07 10:23:04.87106+00",,,
1762388,1018110,"2017-04-06 04:00:00+00",JASONPersonalCare,0,f,0,155710,341,319986278031723,"2017-04-07 10:49:54.190262+00","2017-04-07 10:49:54.190305+00",,,
1762527,997451,"2017-04-06 04:00:00+00",catalystbio,0,f,0,67,2,1249786901720653,"2017-04-07 08:05:44.326384+00","2017-04-07 08:05:44.326427+00",,,
1762544,1049490,"2017-04-06 04:00:00+00",XRiteColor,0,f,0,5424,216,258820261454,"2017-04-07 12:00:49.195673+00","2017-04-07 12:00:49.195735+00",,,
1762607,998453,"2017-04-06 04:00:00+00",acdelco,85,f,0,58970,2322,100110900108676,"2017-04-07 10:07:38.844314+00","2017-04-07 10:07:38.844358+00",,,
1762684,1043879,"2017-04-06 04:00:00+00",TonixPharma,1,f,0,1058,5,340353829312946,"2017-04-07 11:50:45.987763+00","2017-04-07 11:50:45.987783+00",,,
1762720,1027914,"2017-04-06 04:00:00+00",mantechinternationalcorporation,135,f,135,1910,12,35733460337,"2017-04-07 11:12:53.835947+00","2017-04-07 11:12:53.835989+00",,,
1762721,1005679,"2017-04-06 04:00:00+00",cellectis,0,f,0,594,1,104596079580935,"2017-04-07 10:22:48.348035+00","2017-04-07 10:22:48.348076+00",,,
1762734,1015715,"2017-04-06 04:00:00+00",semtechcorporation,0,f,0,397,15,110897862597631,"2017-04-07 10:44:55.830151+00","2017-04-07 10:44:55.830194+00",,,
1762835,997465,"2017-04-06 04:00:00+00",TesseraTechnologies,7,f,7,51,1,965955670126887,"2017-04-07 08:47:33.832086+00","2017-04-07 08:47:33.832136+00",,,
1762836,1004584,"2017-04-06 04:00:00+00",Gartner,1032,f,1032,56317,760,6047942982,"2017-04-07 10:19:57.843504+00","2017-04-07 10:19:57.843545+00",,,
1762853,1036090,"2017-04-06 04:00:00+00",OfficialSTBank,7,f,0,13676,139,375789415834998,"2017-04-07 11:33:57.135073+00","2017-04-07 11:33:57.135115+00",,,
1762854,1036216,"2017-04-06 04:00:00+00",SailPoint,151,f,0,1890,78,274597190739,"2017-04-07 11:34:14.347098+00","2017-04-07 11:34:14.347132+00",,,
1762859,1037095,"2017-04-06 04:00:00+00",SendGrid,168,f,0,8534,138,307023978966,"2017-04-07 11:36:50.637792+00","2017-04-07 11:36:50.637826+00",,,
1762890,1038953,"2017-04-06 04:00:00+00",sunpower,0,f,0,73089,5565,117237894968826,"2017-04-07 11:40:34.714989+00","2017-04-07 11:40:34.71503+00",,,
1762931,1045368,"2017-04-06 04:00:00+00",AccessUndertone,228,f,0,5611,7,139051306960,"2017-04-07 11:53:19.18497+00","2017-04-07 11:53:19.18509+00",,,
1762958,1022388,"2017-04-06 04:00:00+00",kerrcorporation,392,f,0,19012,52,286553479213,"2017-04-07 10:58:16.816919+00","2017-04-07 10:58:16.816955+00",,,
1762959,997462,"2017-04-06 04:00:00+00",tetratech,130,f,0,30122,2963,200315850112323,"2017-04-07 08:44:01.86485+00","2017-04-07 08:44:01.864884+00",,,
1762986,1023708,"2017-04-06 04:00:00+00",AppianCorporation,132,f,0,2589,308,125495337466865,"2017-04-07 11:00:31.685548+00","2017-04-07 11:00:31.685582+00",,,
1762987,1023792,"2017-04-06 04:00:00+00",bookingcom,0,f,0,6081543,62933,131840030178250,"2017-04-07 11:00:35.544085+00","2017-04-07 11:00:35.544104+00",,,
1763016,1005158,"2017-04-06 04:00:00+00",capricortherapeutics,8,f,8,867,22,1516139925282376,"2017-04-07 10:21:26.553817+00","2017-04-07 10:21:26.553857+00",,,
1763024,1005241,"2017-04-06 04:00:00+00",careerbuilder,2177,f,0,366502,1584,8222921254,"2017-04-07 10:21:35.706952+00","2017-04-07 10:21:35.70699+00",,,
1763031,1005292,"2017-04-06 04:00:00+00",cargurus,0,f,0,355895,20183,14063600598,"2017-04-07 10:21:40.944782+00","2017-04-07 10:21:40.944823+00",,,
1763108,1020803,"2017-04-06 04:00:00+00",IntersectENT,42,f,42,363,7,1090166027690986,"2017-04-07 10:55:00.839277+00","2017-04-07 10:55:00.839319+00",,,
1763116,1019679,"2017-04-06 04:00:00+00",RenewableEnergyGroup,42,f,42,1566,10,109078099138889,"2017-04-07 10:52:58.087449+00","2017-04-07 10:52:58.087468+00",,,
1763167,1000633,"2017-04-06 04:00:00+00",LeicaBiosystems,0,f,0,2605,9,142895665778120,"2017-04-07 10:11:44.018335+00","2017-04-07 10:11:44.018377+00",,,
1763171,1039401,"2017-04-06 04:00:00+00",SpeedwayStores,3252,f,3493,1195350,11862,189194787875143,"2017-04-07 11:41:42.471007+00","2017-04-07 11:41:42.471031+00",,,
1763306,1034164,"2017-04-06 04:00:00+00",QuestResourceManagementGroup,166,f,166,394,1,408922035818738,"2017-04-07 11:30:04.000327+00","2017-04-07 11:30:04.000361+00",,,
1763490,1038419,"2017-04-06 04:00:00+00",smartsheet,0,f,0,10457,88,107542211378,"2017-04-07 11:39:38.205337+00","2017-04-07 11:39:38.205382+00",,,
1763523,1026537,"2017-04-06 04:00:00+00",MercerInsights,0,f,0,22897,167,151382084604,"2017-04-07 11:09:04.861462+00","2017-04-07 11:09:04.861503+00",,,
1763580,1037137,"2017-04-06 04:00:00+00",VeriskAnalytics,55,f,0,392,21,129858329732,"2017-04-07 11:36:56.575716+00","2017-04-07 11:36:56.575758+00",,,
1763649,1004210,"2017-04-06 04:00:00+00",Spectrum,0,f,0,2356554,12985,1556320391336987,"2017-04-07 10:19:13.936053+00","2017-04-07 10:19:13.936074+00",,,
1763652,1040104,"2017-04-06 04:00:00+00",StellarBiotech,41,f,41,343,3,418734184840343,"2017-04-07 11:43:23.119593+00","2017-04-07 11:43:23.119639+00",,,
1763705,1006355,"2017-04-07 04:00:00+00",CidaraTherapeutics,6,f,0,1737,44,1448224778776604,"2017-04-07 10:24:05.021097+00","2017-04-07 10:24:05.021119+00",,,
1763891,1132948,"2017-04-07 04:00:00+00",MarshGlobal,152,f,0,3086,51,471368229562579,"2017-04-08 00:53:33.855047+00","2017-04-08 00:53:33.855068+00",,,
1764091,1037257,"2017-04-07 04:00:00+00",servicemaxinc,95,f,95,1008,53,94330587907,"2017-04-07 11:37:14.648612+00","2017-04-07 11:37:14.648652+00",,,
1764179,1002826,"2017-04-07 04:00:00+00",BET,0,f,0,6982241,310729,42324160403,"2017-04-07 10:16:23.586425+00","2017-04-07 10:16:23.586444+00",,,
1764757,1015739,"2017-04-07 04:00:00+00",SanofiGenzyme,35,f,0,2813,131,1486770444952385,"2017-04-07 10:44:59.555382+00","2017-04-07 10:44:59.555462+00",,,
1765124,1044547,"2017-04-07 04:00:00+00",trueandco,0,f,0,354282,6863,306728476026643,"2017-04-07 11:52:12.572364+00","2017-04-07 11:52:12.572406+00",,,
1765532,1040172,"2017-04-07 04:00:00+00",stitchfixmen,0,f,0,9046,4039,187904841564986,"2017-04-07 11:43:31.216825+00","2017-04-07 11:43:31.216845+00",,,
1765548,997454,"2017-04-07 04:00:00+00",sussexbank,3,f,0,688,13,422882811135028,"2017-04-07 08:36:30.362872+00","2017-04-07 08:36:30.362914+00",,,
1765787,1003558,"2017-04-07 04:00:00+00",bluegreenvacations,655,f,0,46676,379,103588808072,"2017-04-07 10:17:48.874854+00","2017-04-07 10:17:48.874893+00",,,
1765922,1048244,"2017-04-07 04:00:00+00",webdam,0,f,0,3626,8,283856513315,"2017-04-07 11:58:20.733254+00","2017-04-07 11:58:20.733276+00",,,
1766010,1039929,"2017-04-07 04:00:00+00",TegnaInc,2,f,0,2633,48,400297310149534,"2017-04-07 11:42:53.879491+00","2017-04-07 11:42:53.87953+00",,,
1766065,1034067,"2017-04-07 04:00:00+00",qtsdatacenters,0,f,0,17768,12,157243214331075,"2017-04-07 11:29:50.327352+00","2017-04-07 11:29:50.327373+00",,,
1766164,1040171,"2017-04-07 04:00:00+00",stitchfix,410,f,410,1185125,34036,102770506475249,"2017-04-07 11:43:31.200353+00","2017-04-07 11:43:31.200372+00",,,
1766209,1031482,"2017-04-07 04:00:00+00",PantoneColor,0,f,0,562106,2104,15642947628,"2017-04-07 11:22:27.050306+00","2017-04-07 11:22:27.050325+00",,,
1766426,1131478,"2017-04-07 04:00:00+00",GoToMeeting,0,f,0,57040,209,6263874538,"2017-04-08 00:41:46.563498+00","2017-04-08 00:41:46.563518+00",,,
1767038,64295,"2017-04-07 04:00:00+00",WynnBoston,0,f,0,2649,12,608422419180384,"2017-04-07 08:47:29.52822+00","2017-04-07 08:47:29.528259+00",,,
1767481,1028519,"2017-04-07 04:00:00+00",NateraGenetics,292,f,292,77019,46,307077349331655,"2017-04-07 11:14:29.006832+00","2017-04-07 11:14:29.006872+00",,,
1767541,1136296,"2017-04-07 04:00:00+00",usfoods,253,f,253,74536,486,194632900644675,"2017-04-08 01:22:05.417592+00","2017-04-08 01:22:05.417612+00",,,
1767915,1034837,"2017-04-07 04:00:00+00",redzonemap,89,f,0,15420,131,1500190460304900,"2017-04-07 11:31:35.572679+00","2017-04-07 11:31:35.5727+00",,,
1768096,1160825,"2017-04-08 04:00:00+00",risecredit,0,f,0,24394,15,504951239576896,"2017-04-09 08:13:19.360871+00","2017-04-09 08:13:19.360894+00",,,
1768113,1160896,"2017-04-08 04:00:00+00",Netshoes,0,f,0,10176010,121640,168235628589,"2017-04-09 08:55:41.867059+00","2017-04-09 08:55:41.867104+00",,,
1768305,1172446,"2017-04-08 04:00:00+00",DelMarPharma,0,f,0,5618,90,448038321939239,"2017-04-09 09:54:56.741586+00","2017-04-09 09:54:56.74163+00",,,
1768391,1171051,"2017-04-08 04:00:00+00",corbuspharma,4,f,4,22458,181,1375131196080020,"2017-04-09 09:47:05.295356+00","2017-04-09 09:47:05.295399+00",,,
1768579,1189083,"2017-04-08 04:00:00+00",moleculin,1,f,1,77131,14,838896502868474,"2017-04-09 10:59:56.465086+00","2017-04-09 10:59:56.465128+00",,,
1768615,1189469,"2017-04-08 04:00:00+00",MoviePass,0,f,0,108983,322,204080209619267,"2017-04-09 11:01:31.236964+00","2017-04-09 11:01:31.237009+00",,,
1768657,1196171,"2017-04-08 04:00:00+00",RAPPWORLDWIDE,848,f,848,16947,35,190597987653897,"2017-04-09 11:23:58.125971+00","2017-04-09 11:23:58.125993+00",,,
1768658,1196153,"2017-04-08 04:00:00+00",GoRapid7,73,f,0,4179,78,144972014616,"2017-04-09 11:23:56.252709+00","2017-04-09 11:23:56.252731+00",,,
1768719,1196013,"2017-04-08 04:00:00+00",RadiometerMedical,556,f,556,1677,3,179692218751943,"2017-04-09 11:23:33.760454+00","2017-04-09 11:23:33.760495+00",,,
1769002,1160816,"2017-04-08 04:00:00+00",microbotmedical,0,f,0,51,20,1223681877700681,"2017-04-09 07:48:27.040574+00","2017-04-09 07:48:27.040617+00",,,
1769166,1199113,"2017-04-08 04:00:00+00",SheplersFan,0,f,0,458316,1242,114742231660,"2017-04-09 11:33:30.522203+00","2017-04-09 11:33:30.522246+00",,,
1769170,1198744,"2017-04-08 04:00:00+00",SensataTechnologiesUniversityRecruiting,147,f,147,851,5,253501544709387,"2017-04-09 11:32:27.485124+00","2017-04-09 11:32:27.485167+00",,,
1769179,1160820,"2017-04-08 04:00:00+00",altanticstewardshipbank630,0,f,0,720,70,297829530387418,"2017-04-09 07:56:47.132401+00","2017-04-09 07:56:47.132422+00",,,
1769441,1175131,"2017-04-08 04:00:00+00",Enzo.Life.Sciences,31,f,0,6503,298,85714030450,"2017-04-09 10:11:28.25871+00","2017-04-09 10:11:28.258751+00",,,
1769442,1181947,"2017-04-08 04:00:00+00",Impinj,119,f,119,7400,8,122056327825250,"2017-04-09 10:36:13.333342+00","2017-04-09 10:36:13.333378+00",,,
1769449,1168413,"2017-04-08 04:00:00+00",Cardlytics,194,f,0,666,3,244670305621004,"2017-04-09 09:33:46.459804+00","2017-04-09 09:33:46.459847+00",,,
1769552,1209586,"2017-04-08 04:00:00+00",XBiotech,39,f,39,174,1,124861690992706,"2017-04-09 12:08:45.586868+00","2017-04-09 12:08:45.58691+00",,,
1769587,1191580,"2017-04-08 04:00:00+00",Octanefitness,0,f,0,12106,141,109041080824,"2017-04-09 11:08:40.393935+00","2017-04-09 11:08:40.393978+00",,,
1769729,1168837,"2017-04-08 04:00:00+00",cellectarbiosciences,4,f,4,69,3,1125175070846278,"2017-04-09 09:36:00.839284+00","2017-04-09 09:36:00.83933+00",,,
1769740,1205634,"2017-04-08 04:00:00+00",trunkclub,3068,f,0,809876,4267,110284342337575,"2017-04-09 11:54:46.744212+00","2017-04-09 11:54:46.744256+00",,,
1769890,1187799,"2017-04-08 04:00:00+00",MolecularDevices,113,f,0,1169,13,215538248461554,"2017-04-09 10:56:06.847817+00","2017-04-09 10:56:06.84784+00",,,
1769971,1160819,"2017-04-08 04:00:00+00",SpartanMotorsInc,585,f,585,1050,73,1514787598801904,"2017-04-09 07:56:18.731086+00","2017-04-09 07:56:18.731127+00",,,
1769975,1192989,"2017-04-08 04:00:00+00",Paramount,65430,f,0,10495774,8313,6844798654,"2017-04-09 11:12:36.532731+00","2017-04-09 11:12:36.532775+00",,,
1770251,1207270,"2017-04-08 04:00:00+00",alliancehealthcareservices,609,f,609,86,3,143711382332148,"2017-04-09 12:01:06.963326+00","2017-04-09 12:01:06.963374+00",,,
1770376,1198261,"2017-04-08 04:00:00+00",SouthStateBank,0,f,818,15804,744,671369449560885,"2017-04-09 11:30:40.109+00","2017-04-09 11:30:40.109043+00",,,
1770403,1193680,"2017-04-08 04:00:00+00",VanHeusen,0,f,13,1279048,245,60316775999,"2017-04-09 11:14:49.597553+00","2017-04-09 11:14:49.597602+00",,,
1770599,1207485,"2017-04-08 04:00:00+00",ViewRay,10,f,10,814,25,300572753362170,"2017-04-09 12:02:06.504377+00","2017-04-09 12:02:06.504423+00",,,
1770636,1183546,"2017-04-08 04:00:00+00",IZOD,0,f,2,225454,255,42689478220,"2017-04-09 10:40:53.79114+00","2017-04-09 10:40:53.791181+00",,,
1771116,1166649,"2017-04-08 04:00:00+00",BluePrintOrganic,0,f,0,72146,97,22939906994,"2017-04-09 09:25:23.680493+00","2017-04-09 09:25:23.680536+00",,,
1771132,1195371,"2017-04-08 04:00:00+00",Protiviti,23,f,0,4443,131,9979951483,"2017-04-09 11:21:33.741945+00","2017-04-09 11:21:33.74198+00",,,
1771153,1164511,"2017-04-08 04:00:00+00",audentestx,27,f,27,228,556,230310940486128,"2017-04-09 09:14:27.78052+00","2017-04-09 09:14:27.780565+00",,,
1771502,1183616,"2017-04-08 04:00:00+00",jaguaranimalhealth,1,f,1,958,40,1720606464838869,"2017-04-09 10:41:06.626577+00","2017-04-09 10:41:06.626618+00",,,
1771610,1160817,"2017-04-08 04:00:00+00",SparGroupInc,0,f,0,506,12,911643545523027,"2017-04-09 07:55:24.921613+00","2017-04-09 07:55:24.921659+00",,,
1771801,1160824,"2017-04-08 04:00:00+00",ElevateCredit,0,f,0,324,245,1408626482723656,"2017-04-09 08:13:19.307192+00","2017-04-09 08:13:19.307235+00",,,
1771834,1191870,"2017-04-08 04:00:00+00",OncoSecMedical,28,f,0,2071,32,143116192398622,"2017-04-09 11:09:26.513436+00","2017-04-09 11:09:26.513483+00",,,
1771888,1167179,"2017-04-08 04:00:00+00",BrainStormCell,0,f,0,1473,19,411102662259329,"2017-04-09 09:27:35.358548+00","2017-04-09 09:27:35.358598+00",,,
1771904,1204859,"2017-04-08 04:00:00+00",Tocagen,35,f,35,2358,15,155822667773503,"2017-04-09 11:52:24.644028+00","2017-04-09 11:52:24.64405+00",,,
1771909,1202102,"2017-04-08 04:00:00+00",SwitchSUPERNAP,740,f,740,6747,23,95526825944,"2017-04-09 11:43:57.384462+00","2017-04-09 11:43:57.384484+00",,,
1771911,1201464,"2017-04-08 04:00:00+00",bbvacompass,0,f,23667,125032,942,79747957892,"2017-04-09 11:41:42.952706+00","2017-04-09 11:41:42.952738+00",,,
1771913,1192414,"2017-04-08 04:00:00+00",OfficialOrganovo,56,f,56,2587,34,1480206895585540,"2017-04-09 11:10:48.166946+00","2017-04-09 11:10:48.166988+00",,,
1771959,1173278,"2017-04-08 04:00:00+00",dobleengineeringcompany,40,f,40,17237,24,136387966387432,"2017-04-09 09:58:56.9789+00","2017-04-09 09:58:56.978943+00",,,
1772056,1167080,"2017-04-08 04:00:00+00",Bowflex,0,f,0,426930,7554,147194858937,"2017-04-09 09:27:11.391998+00","2017-04-09 09:27:11.392039+00",,,
1772197,1167961,"2017-04-08 04:00:00+00",cadillac,1,f,1,2961505,22693,95690769922,"2017-04-09 09:31:41.091064+00","2017-04-09 09:31:41.091109+00",,,
1772260,1161485,"2017-04-08 04:00:00+00",AbeonaBio,7,f,7,2109,31,81551838225,"2017-04-09 08:57:48.107793+00","2017-04-09 08:57:48.107836+00",,,
1772267,1189927,"2017-04-08 04:00:00+00",MYOSCorporation,2,f,2,3152,4,1426042137634970,"2017-04-09 11:03:16.563971+00","2017-04-09 11:03:16.563993+00",,,
1772298,1201103,"2017-04-08 04:00:00+00",SpringBankPharma,0,f,0,4148,50,267322809983386,"2017-04-09 11:40:22.323999+00","2017-04-09 11:40:22.32402+00",,,
1775636,1284364,"2017-04-09 04:00:00+00",dreamnondairy,143,f,0,175025,717,232345290220365,"2017-04-10 07:32:56.840007+00","2017-04-10 07:32:56.840057+00",,,
1775637,1284366,"2017-04-09 04:00:00+00",thegreekgodsyogurt,0,f,0,60853,101,116520948763,"2017-04-10 07:32:56.894053+00","2017-04-10 07:32:56.894094+00",,,
1775638,1285176,"2017-04-09 04:00:00+00",ketchum,751,f,751,17889,101,122500637764848,"2017-04-10 07:54:07.874891+00","2017-04-10 07:54:07.874931+00",,,
1775832,1286647,"2017-04-09 04:00:00+00",Navigant,0,f,0,383,65,1771062213132426,"2017-04-10 08:22:54.873385+00","2017-04-10 08:22:54.873422+00",,,
